IDSK,DATA,DIA,DIASEMANA,MES,NOMEMES,QUARTO,NOMEQUARTO,ANO,ESTACAOANO,FIMSEMANA,DATACOMPLETA
50301,1950-10-29,29,Domingo,10,Outubro,4,Quarto,1950,Primavera,Sim,19501029
50302,1950-10-30,30,Segunda,10,Outubro,4,Quarto,1950,Primavera,Não,19501030
50303,1950-10-31,31,Terça,10,Outubro,4,Quarto,1950,Primavera,Não,19501031
50304,1950-11-01,01,Quarta,11,Novembro,4,Quarto,1950,Primavera,Não,19501101
50305,1950-11-02,02,Quinta,11,Novembro,4,Quarto,1950,Primavera,Não,19501102
50306,1950-11-03,03,Sexta,11,Novembro,4,Quarto,1950,Primavera,Não,19501103
50307,1950-11-04,04,Sábado,11,Novembro,4,Quarto,1950,Primavera,Sim,19501104
50308,1950-11-05,05,Domingo,11,Novembro,4,Quarto,1950,Primavera,Sim,19501105
50309,1950-11-06,06,Segunda,11,Novembro,4,Quarto,1950,Primavera,Não,19501106
50310,1950-11-07,07,Terça,11,Novembro,4,Quarto,1950,Primavera,Não,19501107
50311,1950-11-08,08,Quarta,11,Novembro,4,Quarto,1950,Primavera,Não,19501108
50312,1950-11-09,09,Quinta,11,Novembro,4,Quarto,1950,Primavera,Não,19501109
50313,1950-11-10,10,Sexta,11,Novembro,4,Quarto,1950,Primavera,Não,19501110
50314,1950-11-11,11,Sábado,11,Novembro,4,Quarto,1950,Primavera,Sim,19501111
50315,1950-11-12,12,Domingo,11,Novembro,4,Quarto,1950,Primavera,Sim,19501112
50316,1950-11-13,13,Segunda,11,Novembro,4,Quarto,1950,Primavera,Não,19501113
50317,1950-11-14,14,Terça,11,Novembro,4,Quarto,1950,Primavera,Não,19501114
50318,1950-11-15,15,Quarta,11,Novembro,4,Quarto,1950,Primavera,Não,19501115
50319,1950-11-16,16,Quinta,11,Novembro,4,Quarto,1950,Primavera,Não,19501116
50320,1950-11-17,17,Sexta,11,Novembro,4,Quarto,1950,Primavera,Não,19501117
50321,1950-11-18,18,Sábado,11,Novembro,4,Quarto,1950,Primavera,Sim,19501118
50322,1950-11-19,19,Domingo,11,Novembro,4,Quarto,1950,Primavera,Sim,19501119
50323,1950-11-20,20,Segunda,11,Novembro,4,Quarto,1950,Primavera,Não,19501120
50324,1950-11-21,21,Terça,11,Novembro,4,Quarto,1950,Primavera,Não,19501121
50325,1950-11-22,22,Quarta,11,Novembro,4,Quarto,1950,Primavera,Não,19501122
50326,1950-11-23,23,Quinta,11,Novembro,4,Quarto,1950,Primavera,Não,19501123
50327,1950-11-24,24,Sexta,11,Novembro,4,Quarto,1950,Primavera,Não,19501124
50328,1950-11-25,25,Sábado,11,Novembro,4,Quarto,1950,Primavera,Sim,19501125
50329,1950-11-26,26,Domingo,11,Novembro,4,Quarto,1950,Primavera,Sim,19501126
50330,1950-11-27,27,Segunda,11,Novembro,4,Quarto,1950,Primavera,Não,19501127
50331,1950-11-28,28,Terça,11,Novembro,4,Quarto,1950,Primavera,Não,19501128
50332,1950-11-29,29,Quarta,11,Novembro,4,Quarto,1950,Primavera,Não,19501129
50333,1950-11-30,30,Quinta,11,Novembro,4,Quarto,1950,Primavera,Não,19501130
50334,1950-12-01,01,Sexta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501201
50335,1950-12-02,02,Sábado,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501202
50336,1950-12-03,03,Domingo,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501203
50337,1950-12-04,04,Segunda,12,Dezembro,4,Quarto,1950,Primavera,Não,19501204
50338,1950-12-05,05,Terça,12,Dezembro,4,Quarto,1950,Primavera,Não,19501205
50339,1950-12-06,06,Quarta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501206
50340,1950-12-07,07,Quinta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501207
50341,1950-12-08,08,Sexta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501208
50342,1950-12-09,09,Sábado,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501209
50343,1950-12-10,10,Domingo,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501210
50344,1950-12-11,11,Segunda,12,Dezembro,4,Quarto,1950,Primavera,Não,19501211
50345,1950-12-12,12,Terça,12,Dezembro,4,Quarto,1950,Primavera,Não,19501212
50346,1950-12-13,13,Quarta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501213
50347,1950-12-14,14,Quinta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501214
50348,1950-12-15,15,Sexta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501215
50349,1950-12-16,16,Sábado,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501216
50350,1950-12-17,17,Domingo,12,Dezembro,4,Quarto,1950,Primavera,Sim,19501217
50351,1950-12-18,18,Segunda,12,Dezembro,4,Quarto,1950,Primavera,Não,19501218
50352,1950-12-19,19,Terça,12,Dezembro,4,Quarto,1950,Primavera,Não,19501219
50353,1950-12-20,20,Quarta,12,Dezembro,4,Quarto,1950,Primavera,Não,19501220
50354,1950-12-21,21,Quinta,12,Dezembro,4,Quarto,1950,Verão,Não,19501221
50355,1950-12-22,22,Sexta,12,Dezembro,4,Quarto,1950,Verão,Não,19501222
50356,1950-12-23,23,Sábado,12,Dezembro,4,Quarto,1950,Verão,Sim,19501223
50357,1950-12-24,24,Domingo,12,Dezembro,4,Quarto,1950,Verão,Sim,19501224
50358,1950-12-25,25,Segunda,12,Dezembro,4,Quarto,1950,Verão,Não,19501225
50359,1950-12-26,26,Terça,12,Dezembro,4,Quarto,1950,Verão,Não,19501226
50360,1950-12-27,27,Quarta,12,Dezembro,4,Quarto,1950,Verão,Não,19501227
50361,1950-12-28,28,Quinta,12,Dezembro,4,Quarto,1950,Verão,Não,19501228
50362,1950-12-29,29,Sexta,12,Dezembro,4,Quarto,1950,Verão,Não,19501229
50363,1950-12-30,30,Sábado,12,Dezembro,4,Quarto,1950,Verão,Sim,19501230
50364,1950-12-31,31,Domingo,12,Dezembro,4,Quarto,1950,Verão,Sim,19501231
50365,1951-01-01,01,Segunda,01,Janeiro,1,Primeiro,1951,Verão,Não,19510101
50366,1951-01-02,02,Terça,01,Janeiro,1,Primeiro,1951,Verão,Não,19510102
50367,1951-01-03,03,Quarta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510103
50368,1951-01-04,04,Quinta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510104
50369,1951-01-05,05,Sexta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510105
50370,1951-01-06,06,Sábado,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510106
50371,1951-01-07,07,Domingo,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510107
50372,1951-01-08,08,Segunda,01,Janeiro,1,Primeiro,1951,Verão,Não,19510108
50373,1951-01-09,09,Terça,01,Janeiro,1,Primeiro,1951,Verão,Não,19510109
50374,1951-01-10,10,Quarta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510110
50375,1951-01-11,11,Quinta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510111
50376,1951-01-12,12,Sexta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510112
50377,1951-01-13,13,Sábado,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510113
50378,1951-01-14,14,Domingo,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510114
50379,1951-01-15,15,Segunda,01,Janeiro,1,Primeiro,1951,Verão,Não,19510115
50380,1951-01-16,16,Terça,01,Janeiro,1,Primeiro,1951,Verão,Não,19510116
50381,1951-01-17,17,Quarta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510117
50382,1951-01-18,18,Quinta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510118
50383,1951-01-19,19,Sexta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510119
50384,1951-01-20,20,Sábado,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510120
50385,1951-01-21,21,Domingo,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510121
50386,1951-01-22,22,Segunda,01,Janeiro,1,Primeiro,1951,Verão,Não,19510122
50387,1951-01-23,23,Terça,01,Janeiro,1,Primeiro,1951,Verão,Não,19510123
50388,1951-01-24,24,Quarta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510124
50389,1951-01-25,25,Quinta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510125
50390,1951-01-26,26,Sexta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510126
50391,1951-01-27,27,Sábado,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510127
50392,1951-01-28,28,Domingo,01,Janeiro,1,Primeiro,1951,Verão,Sim,19510128
50393,1951-01-29,29,Segunda,01,Janeiro,1,Primeiro,1951,Verão,Não,19510129
50394,1951-01-30,30,Terça,01,Janeiro,1,Primeiro,1951,Verão,Não,19510130
50395,1951-01-31,31,Quarta,01,Janeiro,1,Primeiro,1951,Verão,Não,19510131
50396,1951-02-01,01,Quinta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510201
50397,1951-02-02,02,Sexta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510202
50398,1951-02-03,03,Sábado,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510203
50399,1951-02-04,04,Domingo,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510204
50400,1951-02-05,05,Segunda,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510205
50401,1951-02-06,06,Terça,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510206
50402,1951-02-07,07,Quarta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510207
50403,1951-02-08,08,Quinta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510208
50404,1951-02-09,09,Sexta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510209
50405,1951-02-10,10,Sábado,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510210
50406,1951-02-11,11,Domingo,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510211
50407,1951-02-12,12,Segunda,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510212
50408,1951-02-13,13,Terça,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510213
50409,1951-02-14,14,Quarta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510214
50410,1951-02-15,15,Quinta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510215
50411,1951-02-16,16,Sexta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510216
50412,1951-02-17,17,Sábado,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510217
50413,1951-02-18,18,Domingo,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510218
50414,1951-02-19,19,Segunda,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510219
50415,1951-02-20,20,Terça,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510220
50416,1951-02-21,21,Quarta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510221
50417,1951-02-22,22,Quinta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510222
50418,1951-02-23,23,Sexta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510223
50419,1951-02-24,24,Sábado,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510224
50420,1951-02-25,25,Domingo,02,Fevereiro,1,Primeiro,1951,Verão,Sim,19510225
50421,1951-02-26,26,Segunda,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510226
50422,1951-02-27,27,Terça,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510227
50423,1951-02-28,28,Quarta,02,Fevereiro,1,Primeiro,1951,Verão,Não,19510228
50424,1951-03-01,01,Quinta,03,Março,1,Primeiro,1951,Verão,Não,19510301
50425,1951-03-02,02,Sexta,03,Março,1,Primeiro,1951,Verão,Não,19510302
50426,1951-03-03,03,Sábado,03,Março,1,Primeiro,1951,Verão,Sim,19510303
50427,1951-03-04,04,Domingo,03,Março,1,Primeiro,1951,Verão,Sim,19510304
50428,1951-03-05,05,Segunda,03,Março,1,Primeiro,1951,Verão,Não,19510305
50429,1951-03-06,06,Terça,03,Março,1,Primeiro,1951,Verão,Não,19510306
50430,1951-03-07,07,Quarta,03,Março,1,Primeiro,1951,Verão,Não,19510307
50431,1951-03-08,08,Quinta,03,Março,1,Primeiro,1951,Verão,Não,19510308
50432,1951-03-09,09,Sexta,03,Março,1,Primeiro,1951,Verão,Não,19510309
50433,1951-03-10,10,Sábado,03,Março,1,Primeiro,1951,Verão,Sim,19510310
50434,1951-03-11,11,Domingo,03,Março,1,Primeiro,1951,Verão,Sim,19510311
50435,1951-03-12,12,Segunda,03,Março,1,Primeiro,1951,Verão,Não,19510312
50436,1951-03-13,13,Terça,03,Março,1,Primeiro,1951,Verão,Não,19510313
50437,1951-03-14,14,Quarta,03,Março,1,Primeiro,1951,Verão,Não,19510314
50438,1951-03-15,15,Quinta,03,Março,1,Primeiro,1951,Verão,Não,19510315
50439,1951-03-16,16,Sexta,03,Março,1,Primeiro,1951,Verão,Não,19510316
50440,1951-03-17,17,Sábado,03,Março,1,Primeiro,1951,Verão,Sim,19510317
50441,1951-03-18,18,Domingo,03,Março,1,Primeiro,1951,Verão,Sim,19510318
50442,1951-03-19,19,Segunda,03,Março,1,Primeiro,1951,Verão,Não,19510319
50443,1951-03-20,20,Terça,03,Março,1,Primeiro,1951,Verão,Não,19510320
50444,1951-03-21,21,Quarta,03,Março,1,Primeiro,1951,Outono,Não,19510321
50445,1951-03-22,22,Quinta,03,Março,1,Primeiro,1951,Outono,Não,19510322
50446,1951-03-23,23,Sexta,03,Março,1,Primeiro,1951,Outono,Não,19510323
50447,1951-03-24,24,Sábado,03,Março,1,Primeiro,1951,Outono,Sim,19510324
50448,1951-03-25,25,Domingo,03,Março,1,Primeiro,1951,Outono,Sim,19510325
50449,1951-03-26,26,Segunda,03,Março,1,Primeiro,1951,Outono,Não,19510326
50450,1951-03-27,27,Terça,03,Março,1,Primeiro,1951,Outono,Não,19510327
50451,1951-03-28,28,Quarta,03,Março,1,Primeiro,1951,Outono,Não,19510328
50452,1951-03-29,29,Quinta,03,Março,1,Primeiro,1951,Outono,Não,19510329
50453,1951-03-30,30,Sexta,03,Março,1,Primeiro,1951,Outono,Não,19510330
50454,1951-03-31,31,Sábado,03,Março,1,Primeiro,1951,Outono,Sim,19510331
50455,1951-04-01,01,Domingo,04,Abril,2,Segundo,1951,Outono,Sim,19510401
50456,1951-04-02,02,Segunda,04,Abril,2,Segundo,1951,Outono,Não,19510402
50457,1951-04-03,03,Terça,04,Abril,2,Segundo,1951,Outono,Não,19510403
50458,1951-04-04,04,Quarta,04,Abril,2,Segundo,1951,Outono,Não,19510404
50459,1951-04-05,05,Quinta,04,Abril,2,Segundo,1951,Outono,Não,19510405
50460,1951-04-06,06,Sexta,04,Abril,2,Segundo,1951,Outono,Não,19510406
50461,1951-04-07,07,Sábado,04,Abril,2,Segundo,1951,Outono,Sim,19510407
50462,1951-04-08,08,Domingo,04,Abril,2,Segundo,1951,Outono,Sim,19510408
50463,1951-04-09,09,Segunda,04,Abril,2,Segundo,1951,Outono,Não,19510409
50464,1951-04-10,10,Terça,04,Abril,2,Segundo,1951,Outono,Não,19510410
50465,1951-04-11,11,Quarta,04,Abril,2,Segundo,1951,Outono,Não,19510411
50466,1951-04-12,12,Quinta,04,Abril,2,Segundo,1951,Outono,Não,19510412
50467,1951-04-13,13,Sexta,04,Abril,2,Segundo,1951,Outono,Não,19510413
50468,1951-04-14,14,Sábado,04,Abril,2,Segundo,1951,Outono,Sim,19510414
50469,1951-04-15,15,Domingo,04,Abril,2,Segundo,1951,Outono,Sim,19510415
50470,1951-04-16,16,Segunda,04,Abril,2,Segundo,1951,Outono,Não,19510416
50471,1951-04-17,17,Terça,04,Abril,2,Segundo,1951,Outono,Não,19510417
50472,1951-04-18,18,Quarta,04,Abril,2,Segundo,1951,Outono,Não,19510418
50473,1951-04-19,19,Quinta,04,Abril,2,Segundo,1951,Outono,Não,19510419
50474,1951-04-20,20,Sexta,04,Abril,2,Segundo,1951,Outono,Não,19510420
50475,1951-04-21,21,Sábado,04,Abril,2,Segundo,1951,Outono,Sim,19510421
50476,1951-04-22,22,Domingo,04,Abril,2,Segundo,1951,Outono,Sim,19510422
50477,1951-04-23,23,Segunda,04,Abril,2,Segundo,1951,Outono,Não,19510423
50478,1951-04-24,24,Terça,04,Abril,2,Segundo,1951,Outono,Não,19510424
50479,1951-04-25,25,Quarta,04,Abril,2,Segundo,1951,Outono,Não,19510425
50480,1951-04-26,26,Quinta,04,Abril,2,Segundo,1951,Outono,Não,19510426
50481,1951-04-27,27,Sexta,04,Abril,2,Segundo,1951,Outono,Não,19510427
50482,1951-04-28,28,Sábado,04,Abril,2,Segundo,1951,Outono,Sim,19510428
50483,1951-04-29,29,Domingo,04,Abril,2,Segundo,1951,Outono,Sim,19510429
50484,1951-04-30,30,Segunda,04,Abril,2,Segundo,1951,Outono,Não,19510430
50485,1951-05-01,01,Terça,05,Maio,2,Segundo,1951,Outono,Não,19510501
50486,1951-05-02,02,Quarta,05,Maio,2,Segundo,1951,Outono,Não,19510502
50487,1951-05-03,03,Quinta,05,Maio,2,Segundo,1951,Outono,Não,19510503
50488,1951-05-04,04,Sexta,05,Maio,2,Segundo,1951,Outono,Não,19510504
50489,1951-05-05,05,Sábado,05,Maio,2,Segundo,1951,Outono,Sim,19510505
50490,1951-05-06,06,Domingo,05,Maio,2,Segundo,1951,Outono,Sim,19510506
50491,1951-05-07,07,Segunda,05,Maio,2,Segundo,1951,Outono,Não,19510507
50492,1951-05-08,08,Terça,05,Maio,2,Segundo,1951,Outono,Não,19510508
50493,1951-05-09,09,Quarta,05,Maio,2,Segundo,1951,Outono,Não,19510509
50494,1951-05-10,10,Quinta,05,Maio,2,Segundo,1951,Outono,Não,19510510
50495,1951-05-11,11,Sexta,05,Maio,2,Segundo,1951,Outono,Não,19510511
50496,1951-05-12,12,Sábado,05,Maio,2,Segundo,1951,Outono,Sim,19510512
50497,1951-05-13,13,Domingo,05,Maio,2,Segundo,1951,Outono,Sim,19510513
50498,1951-05-14,14,Segunda,05,Maio,2,Segundo,1951,Outono,Não,19510514
50499,1951-05-15,15,Terça,05,Maio,2,Segundo,1951,Outono,Não,19510515
50500,1951-05-16,16,Quarta,05,Maio,2,Segundo,1951,Outono,Não,19510516
50501,1951-05-17,17,Quinta,05,Maio,2,Segundo,1951,Outono,Não,19510517
50502,1951-05-18,18,Sexta,05,Maio,2,Segundo,1951,Outono,Não,19510518
50503,1951-05-19,19,Sábado,05,Maio,2,Segundo,1951,Outono,Sim,19510519
50504,1951-05-20,20,Domingo,05,Maio,2,Segundo,1951,Outono,Sim,19510520
50505,1951-05-21,21,Segunda,05,Maio,2,Segundo,1951,Outono,Não,19510521
50506,1951-05-22,22,Terça,05,Maio,2,Segundo,1951,Outono,Não,19510522
50507,1951-05-23,23,Quarta,05,Maio,2,Segundo,1951,Outono,Não,19510523
50508,1951-05-24,24,Quinta,05,Maio,2,Segundo,1951,Outono,Não,19510524
50509,1951-05-25,25,Sexta,05,Maio,2,Segundo,1951,Outono,Não,19510525
50510,1951-05-26,26,Sábado,05,Maio,2,Segundo,1951,Outono,Sim,19510526
50511,1951-05-27,27,Domingo,05,Maio,2,Segundo,1951,Outono,Sim,19510527
50512,1951-05-28,28,Segunda,05,Maio,2,Segundo,1951,Outono,Não,19510528
50513,1951-05-29,29,Terça,05,Maio,2,Segundo,1951,Outono,Não,19510529
50514,1951-05-30,30,Quarta,05,Maio,2,Segundo,1951,Outono,Não,19510530
50515,1951-05-31,31,Quinta,05,Maio,2,Segundo,1951,Outono,Não,19510531
50516,1951-06-01,01,Sexta,06,Junho,2,Segundo,1951,Outono,Não,19510601
50517,1951-06-02,02,Sábado,06,Junho,2,Segundo,1951,Outono,Sim,19510602
50518,1951-06-03,03,Domingo,06,Junho,2,Segundo,1951,Outono,Sim,19510603
50519,1951-06-04,04,Segunda,06,Junho,2,Segundo,1951,Outono,Não,19510604
50520,1951-06-05,05,Terça,06,Junho,2,Segundo,1951,Outono,Não,19510605
50521,1951-06-06,06,Quarta,06,Junho,2,Segundo,1951,Outono,Não,19510606
50522,1951-06-07,07,Quinta,06,Junho,2,Segundo,1951,Outono,Não,19510607
50523,1951-06-08,08,Sexta,06,Junho,2,Segundo,1951,Outono,Não,19510608
50524,1951-06-09,09,Sábado,06,Junho,2,Segundo,1951,Outono,Sim,19510609
50525,1951-06-10,10,Domingo,06,Junho,2,Segundo,1951,Outono,Sim,19510610
50526,1951-06-11,11,Segunda,06,Junho,2,Segundo,1951,Outono,Não,19510611
50527,1951-06-12,12,Terça,06,Junho,2,Segundo,1951,Outono,Não,19510612
50528,1951-06-13,13,Quarta,06,Junho,2,Segundo,1951,Outono,Não,19510613
50529,1951-06-14,14,Quinta,06,Junho,2,Segundo,1951,Outono,Não,19510614
50530,1951-06-15,15,Sexta,06,Junho,2,Segundo,1951,Outono,Não,19510615
50531,1951-06-16,16,Sábado,06,Junho,2,Segundo,1951,Outono,Sim,19510616
50532,1951-06-17,17,Domingo,06,Junho,2,Segundo,1951,Outono,Sim,19510617
50533,1951-06-18,18,Segunda,06,Junho,2,Segundo,1951,Outono,Não,19510618
50534,1951-06-19,19,Terça,06,Junho,2,Segundo,1951,Outono,Não,19510619
50535,1951-06-20,20,Quarta,06,Junho,2,Segundo,1951,Outono,Não,19510620
50536,1951-06-21,21,Quinta,06,Junho,2,Segundo,1951,Inverno,Não,19510621
50537,1951-06-22,22,Sexta,06,Junho,2,Segundo,1951,Inverno,Não,19510622
50538,1951-06-23,23,Sábado,06,Junho,2,Segundo,1951,Inverno,Sim,19510623
50539,1951-06-24,24,Domingo,06,Junho,2,Segundo,1951,Inverno,Sim,19510624
50540,1951-06-25,25,Segunda,06,Junho,2,Segundo,1951,Inverno,Não,19510625
50541,1951-06-26,26,Terça,06,Junho,2,Segundo,1951,Inverno,Não,19510626
50542,1951-06-27,27,Quarta,06,Junho,2,Segundo,1951,Inverno,Não,19510627
50543,1951-06-28,28,Quinta,06,Junho,2,Segundo,1951,Inverno,Não,19510628
50544,1951-06-29,29,Sexta,06,Junho,2,Segundo,1951,Inverno,Não,19510629
50545,1951-06-30,30,Sábado,06,Junho,2,Segundo,1951,Inverno,Sim,19510630
50546,1951-07-01,01,Domingo,07,Julho,3,Terceiro,1951,Inverno,Sim,19510701
50547,1951-07-02,02,Segunda,07,Julho,3,Terceiro,1951,Inverno,Não,19510702
50548,1951-07-03,03,Terça,07,Julho,3,Terceiro,1951,Inverno,Não,19510703
50549,1951-07-04,04,Quarta,07,Julho,3,Terceiro,1951,Inverno,Não,19510704
50550,1951-07-05,05,Quinta,07,Julho,3,Terceiro,1951,Inverno,Não,19510705
50551,1951-07-06,06,Sexta,07,Julho,3,Terceiro,1951,Inverno,Não,19510706
50552,1951-07-07,07,Sábado,07,Julho,3,Terceiro,1951,Inverno,Sim,19510707
50553,1951-07-08,08,Domingo,07,Julho,3,Terceiro,1951,Inverno,Sim,19510708
50554,1951-07-09,09,Segunda,07,Julho,3,Terceiro,1951,Inverno,Não,19510709
50555,1951-07-10,10,Terça,07,Julho,3,Terceiro,1951,Inverno,Não,19510710
50556,1951-07-11,11,Quarta,07,Julho,3,Terceiro,1951,Inverno,Não,19510711
50557,1951-07-12,12,Quinta,07,Julho,3,Terceiro,1951,Inverno,Não,19510712
50558,1951-07-13,13,Sexta,07,Julho,3,Terceiro,1951,Inverno,Não,19510713
50559,1951-07-14,14,Sábado,07,Julho,3,Terceiro,1951,Inverno,Sim,19510714
50560,1951-07-15,15,Domingo,07,Julho,3,Terceiro,1951,Inverno,Sim,19510715
50561,1951-07-16,16,Segunda,07,Julho,3,Terceiro,1951,Inverno,Não,19510716
50562,1951-07-17,17,Terça,07,Julho,3,Terceiro,1951,Inverno,Não,19510717
50563,1951-07-18,18,Quarta,07,Julho,3,Terceiro,1951,Inverno,Não,19510718
50564,1951-07-19,19,Quinta,07,Julho,3,Terceiro,1951,Inverno,Não,19510719
50565,1951-07-20,20,Sexta,07,Julho,3,Terceiro,1951,Inverno,Não,19510720
50566,1951-07-21,21,Sábado,07,Julho,3,Terceiro,1951,Inverno,Sim,19510721
50567,1951-07-22,22,Domingo,07,Julho,3,Terceiro,1951,Inverno,Sim,19510722
50568,1951-07-23,23,Segunda,07,Julho,3,Terceiro,1951,Inverno,Não,19510723
50569,1951-07-24,24,Terça,07,Julho,3,Terceiro,1951,Inverno,Não,19510724
50570,1951-07-25,25,Quarta,07,Julho,3,Terceiro,1951,Inverno,Não,19510725
50571,1951-07-26,26,Quinta,07,Julho,3,Terceiro,1951,Inverno,Não,19510726
50572,1951-07-27,27,Sexta,07,Julho,3,Terceiro,1951,Inverno,Não,19510727
50573,1951-07-28,28,Sábado,07,Julho,3,Terceiro,1951,Inverno,Sim,19510728
50574,1951-07-29,29,Domingo,07,Julho,3,Terceiro,1951,Inverno,Sim,19510729
50575,1951-07-30,30,Segunda,07,Julho,3,Terceiro,1951,Inverno,Não,19510730
50576,1951-07-31,31,Terça,07,Julho,3,Terceiro,1951,Inverno,Não,19510731
50577,1951-08-01,01,Quarta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510801
50578,1951-08-02,02,Quinta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510802
50579,1951-08-03,03,Sexta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510803
50580,1951-08-04,04,Sábado,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510804
50581,1951-08-05,05,Domingo,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510805
50582,1951-08-06,06,Segunda,08,Agosto,3,Terceiro,1951,Inverno,Não,19510806
50583,1951-08-07,07,Terça,08,Agosto,3,Terceiro,1951,Inverno,Não,19510807
50584,1951-08-08,08,Quarta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510808
50585,1951-08-09,09,Quinta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510809
50586,1951-08-10,10,Sexta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510810
50587,1951-08-11,11,Sábado,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510811
50588,1951-08-12,12,Domingo,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510812
50589,1951-08-13,13,Segunda,08,Agosto,3,Terceiro,1951,Inverno,Não,19510813
50590,1951-08-14,14,Terça,08,Agosto,3,Terceiro,1951,Inverno,Não,19510814
50591,1951-08-15,15,Quarta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510815
50592,1951-08-16,16,Quinta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510816
50593,1951-08-17,17,Sexta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510817
50594,1951-08-18,18,Sábado,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510818
50595,1951-08-19,19,Domingo,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510819
50596,1951-08-20,20,Segunda,08,Agosto,3,Terceiro,1951,Inverno,Não,19510820
50597,1951-08-21,21,Terça,08,Agosto,3,Terceiro,1951,Inverno,Não,19510821
50598,1951-08-22,22,Quarta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510822
50599,1951-08-23,23,Quinta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510823
50600,1951-08-24,24,Sexta,08,Agosto,3,Terceiro,1951,Inverno,Não,19510824
50601,1951-08-25,25,Sábado,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510825
50602,1951-08-26,26,Domingo,08,Agosto,3,Terceiro,1951,Inverno,Sim,19510826
50603,1951-08-27,27,Segunda,08,Agosto,3,Terceiro,1951,Inverno,Não,19510827
